week_start,week_date_key,team_key,service_key,fte_available,absence_rate,staffed_hours,cases_received,required_handle_hours,forecast_handle_hours,capacity_gap_hours,capacity_gap_pct,synthetic_label
2025-09-08 00:00:00,20250908,3,1,1.75,0.0745,44.24,9,13.08,12.1,-31.16,-0.7043,Synthetic demonstration data — not actual University of Sydney results
2025-09-08 00:00:00,20250908,4,1,1.98,0.0426,51.89,32,34.38,32.5,-17.51,-0.3375,Synthetic demonstration data — not actual University of Sydney results
2025-09-08 00:00:00,20250908,5,2,2.14,0.0517,55.51,26,27.63,27.4,-27.88,-0.5023,Synthetic demonstration data — not actual University of Sydney results
2025-09-08 00:00:00,20250908,6,2,2.13,0.0572,54.84,7,7.65,7.54,-47.19,-0.8605,Synthetic demonstration data — not actual University of Sydney results
2025-09-08 00:00:00,20250908,7,2,2.06,0.092,51.12,6,7.03,6.69,-44.09,-0.8625,Synthetic demonstration data — not actual University of Sydney results
2025-09-08 00:00:00,20250908,8,3,1.4,0.0664,35.78,4,3.94,3.77,-31.84,-0.8899,Synthetic demonstration data — not actual University of Sydney results
2025-09-08 00:00:00,20250908,9,3,1.61,0.0627,41.41,24,29.68,27.48,-11.73,-0.2833,Synthetic demonstration data — not actual University of Sydney results
2025-09-08 00:00:00,20250908,10,3,1.41,0.0258,37.71,6,9.24,8.86,-28.47,-0.755,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,1,1,1.78,0.0254,47.52,11,18.58,17.36,-28.94,-0.609,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,2,1,1.95,0.1023,47.81,14,16.69,17.15,-31.12,-0.6509,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,3,1,2.0,0.0681,50.88,17,19.76,21.2,-31.12,-0.6116,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,4,1,1.76,0.0619,45.28,21,26.52,28.34,-18.76,-0.4143,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,5,2,1.91,0.074,48.51,25,28.64,28.74,-19.87,-0.4096,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,6,2,1.86,0.0434,48.57,7,7.53,7.97,-41.04,-0.845,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,7,2,1.82,0.1154,44.11,6,8.75,9.21,-35.36,-0.8017,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,8,3,1.59,0.0468,41.51,7,6.1,6.08,-35.41,-0.853,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,9,3,1.62,0.0444,42.33,17,21.64,21.27,-20.69,-0.4888,Synthetic demonstration data — not actual University of Sydney results
2025-09-15 00:00:00,20250915,10,3,1.52,0.0577,39.27,2,1.33,1.33,-37.94,-0.9661,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,1,1,1.83,0.0784,46.03,9,11.92,11.67,-34.11,-0.7411,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,2,1,2.03,0.0473,52.96,11,12.39,12.97,-40.57,-0.766,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,3,1,1.71,0.0186,46.0,13,13.86,12.79,-32.14,-0.6987,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,4,1,2.01,0.0536,52.15,22,29.9,29.32,-22.25,-0.4266,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,5,2,1.87,0.0476,48.67,41,46.39,45.01,-2.28,-0.0469,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,6,2,2.17,0.054,56.09,13,15.65,15.37,-40.44,-0.721,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,7,2,2.04,0.0357,53.9,6,7.85,7.59,-46.05,-0.8544,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,8,3,1.55,0.0901,38.63,3,2.44,2.31,-36.19,-0.9368,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,9,3,1.59,0.0655,40.77,29,37.62,40.07,-3.15,-0.0772,Synthetic demonstration data — not actual University of Sydney results
2025-09-22 00:00:00,20250922,10,3,1.42,0.0898,35.44,4,4.18,3.88,-31.26,-0.8821,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,1,1,1.88,0.0665,48.0,10,14.04,13.41,-33.96,-0.7075,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,2,1,1.83,0.0696,46.68,18,25.75,25.05,-20.93,-0.4484,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,3,1,1.84,0.0681,47.03,12,11.89,11.6,-35.14,-0.7472,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,4,1,1.98,0.0773,50.06,29,33.37,31.78,-16.69,-0.3334,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,5,2,2.03,0.1026,49.8,28,29.07,26.62,-20.73,-0.4163,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,6,2,1.8,0.0792,45.46,6,6.17,6.45,-39.29,-0.8643,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,7,2,2.2,0.0725,55.88,7,7.88,7.44,-48.0,-0.859,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,8,3,1.52,0.084,38.13,6,7.76,7.51,-30.37,-0.7965,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,9,3,1.48,0.0841,37.11,24,30.68,30.97,-6.43,-0.1733,Synthetic demonstration data — not actual University of Sydney results
2025-09-29 00:00:00,20250929,10,3,1.65,0.0691,42.07,5,8.49,8.0,-33.58,-0.7982,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,1,1,1.88,0.0784,47.34,16,24.0,25.85,-23.34,-0.493,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,2,1,1.89,0.0978,46.56,10,12.0,12.07,-34.56,-0.7423,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,3,1,1.89,0.1175,45.66,14,14.85,14.72,-30.81,-0.6748,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,4,1,2.07,0.0466,54.04,26,27.92,28.22,-26.12,-0.4833,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,5,2,2.02,0.0689,51.42,22,25.02,23.3,-26.4,-0.5134,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,6,2,1.97,0.1166,47.68,7,5.36,4.92,-42.32,-0.8876,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,7,2,2.17,0.0387,57.2,7,6.78,6.19,-50.42,-0.8815,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,8,3,1.66,0.01,45.05,3,4.27,4.36,-40.78,-0.9052,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,9,3,1.57,0.0639,40.21,20,22.52,20.98,-17.69,-0.44,Synthetic demonstration data — not actual University of Sydney results
2025-10-06 00:00:00,20251006,10,3,1.56,0.0645,39.8,4,7.86,7.32,-31.94,-0.8025,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,1,1,2.04,0.0733,51.78,14,18.74,17.58,-33.04,-0.6381,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,2,1,1.91,0.0896,47.51,22,29.02,27.47,-18.49,-0.3892,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,3,1,2.03,0.0255,54.12,5,5.26,4.83,-48.86,-0.9028,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,4,1,2.07,0.032,54.93,26,35.02,36.12,-19.91,-0.3624,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,5,2,2.16,0.0667,55.18,28,30.56,30.93,-24.62,-0.4462,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,6,2,1.97,0.0717,49.96,13,17.14,16.9,-32.82,-0.6569,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,7,2,1.85,0.1102,45.04,7,6.67,6.34,-38.37,-0.8519,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,8,3,1.57,0.0668,40.17,5,3.43,3.64,-36.74,-0.9146,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,9,3,1.48,0.0376,38.99,24,27.09,26.72,-11.9,-0.3053,Synthetic demonstration data — not actual University of Sydney results
2025-10-13 00:00:00,20251013,10,3,1.58,0.0348,41.74,3,3.4,3.31,-38.34,-0.9185,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,1,1,1.71,0.1264,40.94,7,8.62,9.15,-32.32,-0.7894,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,2,1,2.04,0.0704,51.88,23,30.87,30.75,-21.01,-0.4049,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,3,1,1.71,0.0502,44.33,13,15.55,15.9,-28.78,-0.6492,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,4,1,1.78,0.0752,45.0,26,31.99,31.59,-13.01,-0.2891,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,5,2,1.96,0.0696,49.89,38,44.37,40.56,-5.52,-0.1106,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,6,2,1.81,0.0326,47.81,6,5.89,6.13,-41.92,-0.8768,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,7,2,2.0,0.0588,51.58,5,4.06,3.71,-47.52,-0.9213,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,8,3,1.36,0.0689,34.72,4,4.34,4.01,-30.38,-0.875,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,9,3,1.43,0.0447,37.49,14,13.42,13.3,-24.07,-0.6421,Synthetic demonstration data — not actual University of Sydney results
2025-10-20 00:00:00,20251020,10,3,1.66,0.0761,41.86,3,4.61,4.43,-37.25,-0.8899,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,1,1,1.83,0.0497,47.64,11,15.57,16.77,-32.07,-0.6731,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,2,1,1.7,0.0615,43.59,13,15.74,15.72,-27.85,-0.6389,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,3,1,2.02,0.0559,52.15,16,16.68,17.01,-35.47,-0.6802,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,4,1,2.04,0.01,55.34,19,19.14,19.12,-36.2,-0.6541,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,5,2,2.23,0.0694,56.82,42,46.86,44.18,-9.96,-0.1753,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,6,2,2.16,0.0448,56.58,4,4.19,4.47,-52.39,-0.9259,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,7,2,2.07,0.0412,54.41,8,8.32,8.13,-46.09,-0.8471,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,8,3,1.43,0.0895,35.54,5,5.23,5.03,-30.31,-0.8529,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,9,3,1.39,0.0373,36.55,19,24.74,26.36,-11.81,-0.3231,Synthetic demonstration data — not actual University of Sydney results
2025-10-27 00:00:00,20251027,10,3,1.39,0.0303,36.85,3,4.07,3.83,-32.78,-0.8896,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,1,1,1.98,0.0495,51.54,13,14.79,15.55,-36.75,-0.713,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,2,1,1.87,0.0852,46.76,15,18.69,17.8,-28.07,-0.6003,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,3,1,1.8,0.0784,45.5,13,17.8,17.5,-27.7,-0.6088,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,4,1,1.89,0.088,47.18,25,24.56,24.57,-22.62,-0.4794,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,5,2,2.04,0.0537,52.7,21,20.78,20.96,-31.92,-0.6057,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,6,2,2.12,0.0849,53.05,10,12.2,11.22,-40.85,-0.77,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,7,2,2.1,0.01,56.88,6,6.41,5.96,-50.47,-0.8873,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,8,3,1.59,0.0999,39.07,1,1.37,1.38,-37.7,-0.9649,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,9,3,1.67,0.0397,43.97,23,27.35,26.54,-16.62,-0.378,Synthetic demonstration data — not actual University of Sydney results
2025-11-03 00:00:00,20251103,10,3,1.65,0.0885,41.11,4,4.86,4.73,-36.25,-0.8818,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,1,1,1.81,0.0494,47.14,12,17.02,17.47,-30.12,-0.639,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,2,1,2.05,0.0693,52.1,14,20.24,21.18,-31.86,-0.6115,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,3,1,1.72,0.0443,44.91,10,11.7,10.97,-33.21,-0.7395,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,4,1,2.01,0.0542,52.01,32,31.3,28.99,-20.71,-0.3982,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,5,2,1.91,0.0735,48.51,33,38.68,35.75,-9.83,-0.2027,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,6,2,2.17,0.0183,58.29,6,7.22,6.78,-51.07,-0.8761,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,7,2,1.83,0.1049,44.9,8,7.81,7.73,-37.09,-0.8261,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,8,3,1.46,0.025,39.06,4,4.01,4.29,-35.05,-0.8973,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,9,3,1.46,0.0632,37.49,15,15.11,16.1,-22.38,-0.5969,Synthetic demonstration data — not actual University of Sydney results
2025-11-10 00:00:00,20251110,10,3,1.35,0.0646,34.59,2,2.33,2.47,-32.26,-0.9326,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,1,1,2.1,0.0401,55.12,22,26.56,26.52,-28.56,-0.5181,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,2,1,1.94,0.0603,49.94,14,17.9,17.25,-32.04,-0.6416,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,3,1,1.76,0.0306,46.74,13,14.65,13.41,-32.09,-0.6866,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,4,1,1.97,0.1134,47.86,24,30.18,32.52,-17.68,-0.3694,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,5,2,2.1,0.0125,56.67,39,47.77,46.53,-8.9,-0.1571,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,6,2,2.04,0.011,55.15,6,7.2,7.67,-47.95,-0.8694,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,7,2,2.18,0.0853,54.45,7,7.33,7.47,-47.12,-0.8654,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,8,3,1.67,0.0824,41.91,4,5.32,5.61,-36.59,-0.8731,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,9,3,1.6,0.0972,39.56,17,16.69,16.36,-22.87,-0.5781,Synthetic demonstration data — not actual University of Sydney results
2025-11-17 00:00:00,20251117,10,3,1.67,0.0592,43.08,3,4.02,3.93,-39.06,-0.9067,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,1,1,2.08,0.0668,53.16,16,21.35,21.77,-31.81,-0.5984,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,2,1,1.8,0.073,45.7,12,18.35,19.79,-27.35,-0.5985,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,3,1,1.84,0.054,47.53,13,15.56,16.8,-31.97,-0.6726,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,4,1,1.84,0.0385,48.42,36,44.88,43.92,-3.54,-0.0731,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,5,2,2.04,0.0886,50.95,36,42.97,46.31,-7.98,-0.1567,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,6,2,2.17,0.0241,57.99,4,4.69,4.53,-53.3,-0.9191,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,7,2,2.2,0.0643,56.22,5,5.87,5.38,-50.35,-0.8956,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,8,3,1.66,0.0678,42.4,3,4.46,4.59,-37.94,-0.8948,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,9,3,1.38,0.0483,35.93,18,20.02,21.2,-15.91,-0.4427,Synthetic demonstration data — not actual University of Sydney results
2025-11-24 00:00:00,20251124,10,3,1.58,0.1136,38.44,3,3.02,3.05,-35.42,-0.9214,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,1,1.8,0.0433,47.0,14,20.19,20.2,-26.81,-0.5704,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,1,1.72,0.0208,46.14,9,10.8,10.29,-35.34,-0.7659,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,1,1.7,0.0519,44.04,16,20.62,20.81,-23.42,-0.5318,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,4,1,1.88,0.1001,46.31,36,41.43,42.78,-4.88,-0.1054,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,5,2,1.97,0.0146,53.18,35,40.51,39.29,-12.67,-0.2382,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,6,2,1.94,0.0552,50.12,7,8.8,9.39,-41.32,-0.8244,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,7,2,1.93,0.0514,49.98,9,8.17,8.65,-41.81,-0.8365,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,8,3,1.5,0.0809,37.84,0,0.0,0.0,-37.84,-1.0,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,9,3,1.56,0.0702,39.62,27,31.32,31.55,-8.3,-0.2096,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,10,3,1.44,0.0776,36.34,1,1.02,1.03,-35.32,-0.9719,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,1,1,2.08,0.0756,52.64,20,22.81,22.66,-29.83,-0.5667,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,2,1,2.1,0.0331,55.48,9,10.81,11.54,-44.67,-0.8051,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,3,1,1.69,0.0175,45.41,11,11.8,11.84,-33.61,-0.7402,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,4,1,2.04,0.0601,52.39,35,39.58,38.96,-12.81,-0.2446,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,5,2,2.17,0.0604,55.7,25,30.61,31.86,-25.09,-0.4504,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,6,2,2.18,0.0768,54.99,7,8.38,7.89,-46.61,-0.8476,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,7,2,2.01,0.09,50.16,5,6.87,6.53,-43.29,-0.863,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,8,3,1.62,0.0304,42.91,5,5.12,4.9,-37.79,-0.8807,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,9,3,1.56,0.0832,39.24,16,18.02,17.05,-21.22,-0.5408,Synthetic demonstration data — not actual University of Sydney results
2025-12-08 00:00:00,20251208,10,3,1.49,0.0368,39.24,4,5.85,5.62,-33.39,-0.8509,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,1,1,1.71,0.0319,45.16,16,21.12,22.37,-24.04,-0.5324,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,2,1,2.05,0.074,51.87,17,23.64,22.03,-28.23,-0.5442,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,3,1,2.06,0.0498,53.55,15,18.27,17.17,-35.28,-0.6588,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,4,1,2.09,0.0425,54.79,31,35.13,36.34,-19.66,-0.3588,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,5,2,1.84,0.1012,45.34,32,36.33,33.44,-9.01,-0.1988,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,6,2,1.88,0.0549,48.5,7,6.41,6.22,-42.09,-0.8678,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,7,2,2.09,0.0187,56.08,7,9.76,9.27,-46.32,-0.826,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,8,3,1.67,0.0745,42.39,5,5.58,5.25,-36.81,-0.8684,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,9,3,1.48,0.0998,36.34,20,26.83,26.06,-9.51,-0.2617,Synthetic demonstration data — not actual University of Sydney results
2025-12-15 00:00:00,20251215,10,3,1.46,0.0816,36.71,3,2.7,2.6,-34.01,-0.9264,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,1,1,2.06,0.0562,53.31,20,27.37,27.94,-25.94,-0.4866,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,2,1,1.81,0.0637,46.39,17,20.26,20.51,-26.13,-0.5632,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,3,1,1.99,0.0879,49.69,20,20.07,18.89,-29.62,-0.5961,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,4,1,2.02,0.0657,51.55,21,24.84,25.95,-26.71,-0.5181,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,5,2,2.09,0.0561,54.05,25,28.34,30.21,-25.71,-0.4757,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,6,2,1.85,0.1069,45.27,5,4.7,4.42,-40.57,-0.8962,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,7,2,1.86,0.1169,45.01,6,6.67,6.33,-38.34,-0.8518,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,8,3,1.48,0.0334,39.2,4,4.0,4.2,-35.2,-0.898,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,9,3,1.41,0.048,36.74,16,16.69,17.38,-20.05,-0.5457,Synthetic demonstration data — not actual University of Sydney results
2025-12-22 00:00:00,20251222,10,3,1.58,0.065,40.54,4,4.52,4.52,-36.02,-0.8885,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,1,1,1.82,0.0503,47.29,19,23.44,22.56,-23.85,-0.5044,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,2,1,1.89,0.0328,50.04,17,21.16,20.48,-28.88,-0.5772,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,3,1,1.92,0.0483,49.94,12,13.89,13.02,-36.05,-0.7219,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,4,1,2.05,0.0707,52.09,24,26.28,26.62,-25.81,-0.4955,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,5,2,1.88,0.0794,47.34,25,31.02,31.59,-16.32,-0.3447,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,6,2,1.87,0.0549,48.39,3,4.14,3.99,-44.25,-0.9144,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,7,2,1.98,0.0972,48.92,12,11.54,10.92,-37.38,-0.7641,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,8,3,1.63,0.0406,42.88,2,2.57,2.58,-40.31,-0.9401,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,9,3,1.51,0.0769,38.03,18,19.95,20.48,-18.08,-0.4754,Synthetic demonstration data — not actual University of Sydney results
2025-12-29 00:00:00,20251229,10,3,1.67,0.0389,43.82,1,1.96,2.0,-41.86,-0.9553,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,1,1,1.76,0.06,45.25,17,21.12,22.71,-24.13,-0.5333,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,2,1,2.09,0.0707,53.12,11,18.12,19.27,-35.0,-0.6589,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,3,1,1.81,0.0538,46.76,10,13.41,12.33,-33.35,-0.7132,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,4,1,1.9,0.0318,50.29,29,28.24,26.09,-22.05,-0.4385,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,5,2,2.15,0.0247,57.42,35,40.85,41.62,-16.57,-0.2886,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,6,2,1.99,0.0713,50.69,5,6.1,6.02,-44.59,-0.8797,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,7,2,1.81,0.0339,47.74,9,10.91,11.31,-36.83,-0.7715,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,8,3,1.6,0.0511,41.41,2,1.49,1.38,-39.92,-0.964,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,9,3,1.66,0.0674,42.48,25,27.89,26.61,-14.59,-0.3435,Synthetic demonstration data — not actual University of Sydney results
2026-01-05 00:00:00,20260105,10,3,1.67,0.0587,43.11,4,5.48,5.77,-37.63,-0.8729,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,1,1,1.88,0.0619,48.18,16,27.06,27.65,-21.12,-0.4383,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,2,1,2.02,0.0377,53.26,17,19.64,18.83,-33.62,-0.6313,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,3,1,1.86,0.109,45.32,12,15.13,16.28,-30.19,-0.6662,Synthetic demonstration data — not actual University of Sydney results
