month_start,month_date_key,campus_key,cohort_key,lifecycle_stage_key,active_users,synthetic_label
2025-10-01 00:00:00,20251001,1,3,2,1464,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,3,3,3994,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,3,4,798,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,3,1,78,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,3,2,286,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,3,3,781,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,3,4,156,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,3,1,36,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,3,2,132,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,3,3,361,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,3,4,72,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,4,1,602,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,4,2,2210,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,4,3,6029,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,4,4,1205,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,4,1,115,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,4,2,424,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,4,3,1158,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,4,4,231,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,4,1,54,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,4,2,199,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,4,3,544,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,4,4,108,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,5,1,249,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,5,2,913,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,5,3,2490,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,5,4,498,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,5,1,48,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,5,2,178,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,5,3,486,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,5,4,97,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,5,2,83,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,5,3,228,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,5,4,45,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,6,5,3553,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,6,5,671,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,6,5,318,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,1,7,5,6360,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,2,7,5,1228,Synthetic demonstration data — not actual University of Sydney results
2025-10-01 00:00:00,20251001,3,7,5,565,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,1,1,1271,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,1,2,4663,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,1,3,12717,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,1,4,2543,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,1,1,241,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,1,2,886,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,1,3,2418,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,1,4,483,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,1,1,113,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,1,2,415,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,1,3,1132,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,1,4,226,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,2,1,771,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,2,2,2830,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,2,3,7718,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,2,4,1543,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,2,1,145,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,2,2,532,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,2,3,1453,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,2,4,290,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,2,1,69,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,2,2,253,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,2,3,692,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,2,4,138,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,3,1,411,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,3,2,1509,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,3,3,4116,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,3,4,823,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,3,1,78,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,3,2,286,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,3,3,780,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,3,4,156,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,3,1,36,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,3,2,134,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,3,3,367,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,3,4,73,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,4,1,600,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,4,2,2203,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,4,3,6009,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,4,4,1201,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,4,1,117,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,4,2,432,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,4,3,1179,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,4,4,235,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,4,1,54,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,4,2,198,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,4,3,541,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,4,4,108,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,5,1,254,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,5,2,933,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,5,3,2545,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,5,4,509,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,5,1,49,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,5,2,181,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,5,3,494,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,5,4,98,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,5,2,82,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,5,3,225,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,5,4,45,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,6,5,3584,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,6,5,685,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,6,5,316,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,1,7,5,6302,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,2,7,5,1230,Synthetic demonstration data — not actual University of Sydney results
2025-11-01 00:00:00,20251101,3,7,5,570,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,1,1,1260,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,1,2,4620,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,1,3,12600,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,1,4,2520,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,1,1,243,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,1,2,893,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,1,3,2436,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,1,4,487,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,1,1,113,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,1,2,414,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,1,3,1130,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,1,4,226,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,2,1,747,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,2,2,2741,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,2,3,7476,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,2,4,1495,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,2,1,146,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,2,2,537,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,2,3,1464,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,2,4,292,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,2,1,68,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,2,2,249,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,2,3,681,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,2,4,136,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,3,1,400,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,3,2,1468,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,3,3,4004,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,3,4,800,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,3,1,78,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,3,2,287,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,3,3,783,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,3,4,156,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,3,1,35,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,3,2,131,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,3,3,358,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,3,4,71,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,4,1,596,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,4,2,2187,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,4,3,5967,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,4,4,1193,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,4,1,116,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,4,2,427,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,4,3,1164,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,4,4,232,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,4,1,54,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,4,2,199,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,4,3,543,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,4,4,108,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,5,1,250,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,5,2,916,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,5,3,2500,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,5,4,500,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,5,1,48,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,5,2,176,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,5,3,480,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,5,4,96,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,5,2,82,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,5,3,226,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,5,4,45,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,6,5,3543,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,6,5,667,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,6,5,316,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,1,7,5,6259,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,2,7,5,1209,Synthetic demonstration data — not actual University of Sydney results
2025-12-01 00:00:00,20251201,3,7,5,568,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,1,1,1277,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,1,2,4685,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,1,3,12777,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,1,4,2555,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,1,1,246,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,1,2,902,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,1,3,2460,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,1,4,492,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,1,1,112,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,1,2,411,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,1,3,1121,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,1,4,224,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,2,1,755,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,2,2,2770,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,2,3,7555,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,2,4,1511,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,2,1,146,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,2,2,537,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,2,3,1466,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,2,4,293,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,2,1,67,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,2,2,247,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,2,3,673,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,2,4,134,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,3,1,407,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,3,2,1494,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,3,3,4075,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,3,4,815,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,3,1,77,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,3,2,284,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,3,3,775,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,3,4,155,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,3,1,36,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,3,2,132,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,3,3,361,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,3,4,72,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,4,1,605,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,4,2,2219,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,4,3,6054,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,4,4,1210,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,4,1,115,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,4,2,423,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,4,3,1155,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,4,4,231,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,4,1,54,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,4,2,199,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,4,3,544,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,4,4,108,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,5,1,255,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,5,2,938,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,5,3,2558,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,5,4,511,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,5,1,48,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,5,2,177,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,5,3,483,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,5,4,96,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,5,1,22,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,5,2,82,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,5,3,224,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,5,4,44,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,6,5,3492,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,6,5,681,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,6,5,318,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,1,7,5,6313,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,2,7,5,1219,Synthetic demonstration data — not actual University of Sydney results
2026-01-01 00:00:00,20260101,3,7,5,558,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,1,1,1298,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,1,2,4761,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,1,3,12985,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,1,4,2597,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,1,1,245,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,1,2,901,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,1,3,2457,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,1,4,491,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,1,1,115,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,1,2,424,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,1,3,1158,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,1,4,231,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,2,1,769,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,2,2,2821,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,2,3,7694,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,2,4,1538,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,2,1,146,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,2,2,537,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,2,3,1467,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,2,4,293,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,2,1,69,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,2,2,256,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,2,3,698,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,2,4,139,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,3,1,414,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,3,2,1519,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,3,3,4144,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,3,4,828,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,3,1,78,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,3,2,287,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,3,3,785,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,3,4,157,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,3,1,36,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,3,2,134,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,3,3,367,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,3,4,73,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,4,1,623,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,4,2,2286,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,4,3,6235,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,4,4,1247,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,4,1,120,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,4,2,441,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,4,3,1203,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,4,4,240,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,4,1,54,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,4,2,201,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,4,3,549,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,3,4,4,109,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,5,1,258,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,5,2,946,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,5,3,2580,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,5,4,516,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,5,1,50,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,5,2,183,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,5,3,501,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,5,4,100,Synthetic demonstration data — not actual University of Sydney results
