event_id,case_id,event_datetime,from_status,to_status,team_key,event_type,business_hours_since_previous,synthetic_label
EVT-0055268,CASE-013662,2025-05-23 15:35:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055269,CASE-013662,2025-05-23 17:01:24,Submitted,Triaged,5,Status Change,0.93,Synthetic demonstration data — not actual University of Sydney results
EVT-0055270,CASE-013662,2025-05-23 20:00:55,Triaged,Assigned,5,Status Change,2.86,Synthetic demonstration data — not actual University of Sydney results
EVT-0055271,CASE-013662,2025-05-24 11:13:53,Assigned,Resolved,5,Status Change,12.68,Synthetic demonstration data — not actual University of Sydney results
EVT-0055272,CASE-013663,2026-03-12 14:57:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055273,CASE-013663,2026-03-12 17:33:08,Submitted,Triaged,5,Status Change,1.68,Synthetic demonstration data — not actual University of Sydney results
EVT-0055274,CASE-013663,2026-03-12 21:32:31,Triaged,Assigned,5,Status Change,4.25,Synthetic demonstration data — not actual University of Sydney results
EVT-0055275,CASE-013663,2026-03-13 01:21:34,Assigned,In Progress,5,Status Change,6.72,Synthetic demonstration data — not actual University of Sydney results
EVT-0055276,CASE-013663,2026-03-13 05:24:27,In Progress,Resolved,5,Status Change,9.33,Synthetic demonstration data — not actual University of Sydney results
EVT-0055277,CASE-013664,2024-11-17 13:47:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055278,CASE-013664,2024-11-17 15:58:31,Submitted,Triaged,9,Status Change,1.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0055279,CASE-013664,2024-11-18 17:05:43,Triaged,Assigned,9,Status Change,17.62,Synthetic demonstration data — not actual University of Sydney results
EVT-0055280,CASE-013664,2024-11-24 08:16:56,Assigned,Resolved,9,Status Change,104.84,Synthetic demonstration data — not actual University of Sydney results
EVT-0055281,CASE-013665,2026-03-16 15:17:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055282,CASE-013665,2026-03-17 08:29:00,Submitted,Assigned,9,Status Change,11.1,Synthetic demonstration data — not actual University of Sydney results
EVT-0055283,CASE-013665,2026-03-19 00:37:14,Assigned,Resolved,9,Status Change,36.99,Synthetic demonstration data — not actual University of Sydney results
EVT-0055284,CASE-013666,2026-07-28 12:04:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055285,CASE-013666,2026-07-28 18:51:02,Submitted,Triaged,3,Status Change,4.38,Synthetic demonstration data — not actual University of Sydney results
EVT-0055286,CASE-013666,2026-07-29 01:30:24,Triaged,Assigned,3,Status Change,8.67,Synthetic demonstration data — not actual University of Sydney results
EVT-0055287,CASE-013666,2026-07-31 08:55:08,Assigned,Resolved,3,Status Change,44.42,Synthetic demonstration data — not actual University of Sydney results
EVT-0055288,CASE-013667,2025-03-02 20:24:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055289,CASE-013667,2025-03-02 22:03:50,Submitted,Triaged,2,Status Change,1.07,Synthetic demonstration data — not actual University of Sydney results
EVT-0055290,CASE-013667,2025-03-03 10:18:14,Triaged,Assigned,2,Status Change,8.97,Synthetic demonstration data — not actual University of Sydney results
EVT-0055291,CASE-013667,2025-03-05 21:40:29,Assigned,Resolved,2,Status Change,47.27,Synthetic demonstration data — not actual University of Sydney results
EVT-0055292,CASE-013668,2026-03-10 15:32:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055293,CASE-013668,2026-03-10 19:16:38,Submitted,Triaged,7,Status Change,2.42,Synthetic demonstration data — not actual University of Sydney results
EVT-0055294,CASE-013668,2026-03-11 01:11:50,Triaged,Assigned,7,Status Change,6.23,Synthetic demonstration data — not actual University of Sydney results
EVT-0055295,CASE-013668,2026-03-13 12:06:25,Assigned,Resolved,7,Status Change,44.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0055296,CASE-013669,2025-04-01 11:47:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055297,CASE-013669,2025-04-01 16:32:07,Submitted,Triaged,6,Status Change,3.07,Synthetic demonstration data — not actual University of Sydney results
EVT-0055298,CASE-013669,2025-04-01 22:45:33,Triaged,Assigned,6,Status Change,7.08,Synthetic demonstration data — not actual University of Sydney results
EVT-0055299,CASE-013669,2025-04-03 08:58:12,Assigned,Resolved,6,Status Change,29.15,Synthetic demonstration data — not actual University of Sydney results
EVT-0055300,CASE-013670,2025-05-06 11:45:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055301,CASE-013670,2025-05-06 18:09:00,Submitted,Triaged,10,Status Change,4.13,Synthetic demonstration data — not actual University of Sydney results
EVT-0055302,CASE-013670,2025-05-07 05:21:57,Triaged,Assigned,10,Status Change,11.37,Synthetic demonstration data — not actual University of Sydney results
EVT-0055303,CASE-013670,2025-05-08 16:22:16,Assigned,Resolved,10,Status Change,33.95,Synthetic demonstration data — not actual University of Sydney results
EVT-0055304,CASE-013671,2025-04-14 11:38:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055306,CASE-013671,2025-04-16 03:11:07,Triaged,Assigned,5,Status Change,25.52,Synthetic demonstration data — not actual University of Sydney results
EVT-0055307,CASE-013671,2025-04-19 23:35:37,Assigned,Resolved,5,Status Change,85.14,Synthetic demonstration data — not actual University of Sydney results
EVT-0055308,CASE-013672,2024-11-26 13:55:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055309,CASE-013672,2024-11-26 17:33:52,Submitted,Triaged,3,Status Change,2.35,Synthetic demonstration data — not actual University of Sydney results
EVT-0055310,CASE-013672,2024-11-27 05:51:09,Triaged,Assigned,3,Status Change,10.28,Synthetic demonstration data — not actual University of Sydney results
EVT-0055311,CASE-013672,2024-11-29 09:24:48,Assigned,Resolved,3,Status Change,43.55,Synthetic demonstration data — not actual University of Sydney results
EVT-0055312,CASE-013673,2025-11-04 13:05:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055313,CASE-013673,2025-11-04 14:46:45,Submitted,Triaged,5,Status Change,1.09,Synthetic demonstration data — not actual University of Sydney results
EVT-0055314,CASE-013673,2025-11-04 18:06:26,Triaged,Assigned,5,Status Change,3.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0055315,CASE-013673,2025-11-05 17:46:27,Assigned,Resolved,5,Status Change,18.51,Synthetic demonstration data — not actual University of Sydney results
EVT-0055316,CASE-013674,2026-04-15 16:32:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055317,CASE-013674,2026-04-15 21:37:16,Submitted,Triaged,4,Status Change,3.28,Synthetic demonstration data — not actual University of Sydney results
EVT-0055319,CASE-013674,2026-04-17 00:46:28,Assigned,In Progress,4,Status Change,20.8,Synthetic demonstration data — not actual University of Sydney results
EVT-0055320,CASE-013674,2026-04-17 13:18:46,In Progress,Resolved,4,Status Change,28.89,Synthetic demonstration data — not actual University of Sydney results
EVT-0055321,CASE-013675,2025-08-15 17:53:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055322,CASE-013675,2025-08-15 19:22:16,Submitted,Triaged,6,Status Change,0.96,Synthetic demonstration data — not actual University of Sydney results
EVT-0055323,CASE-013675,2025-08-16 03:08:50,Triaged,Assigned,6,Status Change,5.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0055324,CASE-013675,2025-08-18 08:14:40,Assigned,Resolved,6,Status Change,40.23,Synthetic demonstration data — not actual University of Sydney results
EVT-0055325,CASE-013676,2026-01-13 10:19:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055327,CASE-013676,2026-01-14 01:21:24,Triaged,Assigned,4,Status Change,9.7,Synthetic demonstration data — not actual University of Sydney results
EVT-0055328,CASE-013676,2026-01-15 08:57:32,Assigned,Resolved,4,Status Change,30.09,Synthetic demonstration data — not actual University of Sydney results
EVT-0055329,CASE-013677,2026-04-26 12:35:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055330,CASE-013677,2026-04-26 13:44:07,Submitted,Triaged,3,Status Change,0.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0055331,CASE-013677,2026-04-26 21:02:50,Triaged,Assigned,3,Status Change,5.46,Synthetic demonstration data — not actual University of Sydney results
EVT-0055332,CASE-013677,2026-04-28 16:36:08,Assigned,Resolved,3,Status Change,33.56,Synthetic demonstration data — not actual University of Sydney results
EVT-0055333,CASE-013678,2026-04-27 11:58:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055334,CASE-013678,2026-04-27 14:57:31,Submitted,Triaged,5,Status Change,1.93,Synthetic demonstration data — not actual University of Sydney results
EVT-0055335,CASE-013678,2026-04-28 18:09:31,Triaged,Assigned,5,Status Change,19.48,Synthetic demonstration data — not actual University of Sydney results
EVT-0055336,CASE-013678,2026-05-04 20:01:44,Assigned,Resolved,5,Status Change,113.59,Synthetic demonstration data — not actual University of Sydney results
EVT-0055337,CASE-013679,2025-05-02 10:10:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055339,CASE-013679,2025-05-02 19:32:33,Triaged,Assigned,4,Status Change,6.05,Synthetic demonstration data — not actual University of Sydney results
EVT-0055340,CASE-013679,2025-05-03 10:41:50,Assigned,Resolved,4,Status Change,15.83,Synthetic demonstration data — not actual University of Sydney results
EVT-0055341,CASE-013680,2026-05-21 16:14:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055343,CASE-013680,2026-05-22 05:38:28,Triaged,Assigned,3,Status Change,8.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0055344,CASE-013680,2026-05-23 17:48:52,Assigned,Resolved,3,Status Change,31.99,Synthetic demonstration data — not actual University of Sydney results
EVT-0055345,CASE-013681,2024-12-30 17:30:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055346,CASE-013681,2024-12-30 21:30:57,Submitted,Triaged,4,Status Change,2.59,Synthetic demonstration data — not actual University of Sydney results
EVT-0055347,CASE-013681,2024-12-31 11:44:24,Triaged,Assigned,4,Status Change,11.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0055348,CASE-013681,2025-01-05 08:26:15,Assigned,Resolved,4,Status Change,87.06,Synthetic demonstration data — not actual University of Sydney results
EVT-0055349,CASE-013682,2025-01-31 19:17:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055350,CASE-013682,2025-02-01 00:04:02,Submitted,Triaged,6,Status Change,3.09,Synthetic demonstration data — not actual University of Sydney results
EVT-0055351,CASE-013682,2025-02-01 16:42:26,Triaged,Assigned,6,Status Change,13.82,Synthetic demonstration data — not actual University of Sydney results
EVT-0055352,CASE-013682,2025-02-05 05:52:33,Assigned,Resolved,6,Status Change,68.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0055353,CASE-013683,2025-12-04 12:24:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055354,CASE-013683,2025-12-04 15:32:09,Submitted,Triaged,6,Status Change,2.02,Synthetic demonstration data — not actual University of Sydney results
EVT-0055355,CASE-013683,2025-12-04 16:28:48,Triaged,Assigned,6,Status Change,2.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0055356,CASE-013683,2025-12-05 07:18:43,Assigned,Resolved,6,Status Change,12.2,Synthetic demonstration data — not actual University of Sydney results
EVT-0055357,CASE-013684,2025-06-01 15:28:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055358,CASE-013684,2025-06-02 08:03:25,Submitted,Triaged,4,Status Change,10.7,Synthetic demonstration data — not actual University of Sydney results
EVT-0055359,CASE-013684,2025-06-03 15:22:14,Triaged,Assigned,4,Status Change,30.91,Synthetic demonstration data — not actual University of Sydney results
EVT-0055360,CASE-013684,2025-06-05 11:38:05,Assigned,Resolved,4,Status Change,59.46,Synthetic demonstration data — not actual University of Sydney results
EVT-0055361,CASE-013685,2026-02-06 08:09:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055362,CASE-013685,2026-02-06 11:46:55,Submitted,Triaged,9,Status Change,2.34,Synthetic demonstration data — not actual University of Sydney results
EVT-0055363,CASE-013685,2026-02-06 17:29:38,Triaged,Assigned,9,Status Change,6.03,Synthetic demonstration data — not actual University of Sydney results
EVT-0055364,CASE-013685,2026-02-07 14:04:35,Assigned,Resolved,9,Status Change,19.31,Synthetic demonstration data — not actual University of Sydney results
EVT-0055365,CASE-013686,2025-03-14 14:58:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055366,CASE-013686,2025-03-14 22:31:07,Submitted,Triaged,5,Status Change,4.87,Synthetic demonstration data — not actual University of Sydney results
EVT-0055367,CASE-013686,2025-03-17 06:37:12,Triaged,Resolved,5,Status Change,41.07,Synthetic demonstration data — not actual University of Sydney results
EVT-0055368,CASE-013687,2024-11-05 17:23:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055369,CASE-013687,2024-11-06 04:11:53,Submitted,Triaged,1,Status Change,6.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0055370,CASE-013687,2024-11-07 03:46:02,Triaged,Assigned,1,Status Change,22.18,Synthetic demonstration data — not actual University of Sydney results
EVT-0055372,CASE-013687,2024-11-08 05:27:55,In Progress,Resolved,1,Status Change,38.76,Synthetic demonstration data — not actual University of Sydney results
EVT-0055373,CASE-013688,2026-03-30 16:57:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055374,CASE-013688,2026-03-30 22:12:50,Submitted,Triaged,5,Status Change,3.4,Synthetic demonstration data — not actual University of Sydney results
EVT-0055375,CASE-013688,2026-03-31 01:55:33,Triaged,Assigned,5,Status Change,5.79,Synthetic demonstration data — not actual University of Sydney results
EVT-0055376,CASE-013688,2026-04-01 00:36:33,Assigned,Resolved,5,Status Change,20.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0055377,CASE-013689,2024-09-19 20:33:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055378,CASE-013689,2024-09-20 00:35:52,Submitted,Triaged,9,Status Change,2.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0055379,CASE-013689,2024-09-20 10:33:00,Triaged,Assigned,9,Status Change,9.03,Synthetic demonstration data — not actual University of Sydney results
EVT-0055380,CASE-013689,2024-09-22 06:09:43,Assigned,Resolved,9,Status Change,37.17,Synthetic demonstration data — not actual University of Sydney results
EVT-0055381,CASE-013690,2025-05-31 20:27:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055382,CASE-013690,2025-05-31 22:52:55,Submitted,Triaged,9,Status Change,1.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0055383,CASE-013690,2025-06-01 02:04:55,Triaged,Assigned,9,Status Change,3.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0055384,CASE-013690,2025-06-02 07:33:11,Assigned,Resolved,9,Status Change,22.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0055385,CASE-013691,2025-05-25 15:31:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055386,CASE-013691,2025-05-25 16:40:07,Submitted,Triaged,4,Status Change,0.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0055387,CASE-013691,2025-05-25 21:41:33,Triaged,Assigned,4,Status Change,3.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0055388,CASE-013691,2025-05-26 23:19:24,Assigned,Merged Duplicate,4,Status Change,20.52,Synthetic demonstration data — not actual University of Sydney results
EVT-0055389,CASE-013692,2026-04-24 13:31:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055390,CASE-013692,2026-04-24 17:19:53,Submitted,Triaged,5,Status Change,2.46,Synthetic demonstration data — not actual University of Sydney results
EVT-0055391,CASE-013692,2026-04-24 22:29:33,Triaged,Assigned,5,Status Change,5.79,Synthetic demonstration data — not actual University of Sydney results
EVT-0055392,CASE-013692,2026-04-25 04:46:34,Assigned,In Progress,5,Status Change,9.84,Synthetic demonstration data — not actual University of Sydney results
EVT-0055393,CASE-013692,2026-04-25 10:42:38,In Progress,Resolved,5,Status Change,13.67,Synthetic demonstration data — not actual University of Sydney results
EVT-0055394,CASE-013693,2026-02-27 12:45:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055395,CASE-013693,2026-02-27 22:41:09,Submitted,Triaged,1,Status Change,6.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0055396,CASE-013693,2026-03-02 03:36:48,Triaged,Withdrawn,1,Status Change,40.56,Synthetic demonstration data — not actual University of Sydney results
EVT-0055397,CASE-013694,2026-08-10 13:39:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055398,CASE-013694,2026-08-10 17:57:41,Submitted,Triaged,5,Status Change,2.78,Synthetic demonstration data — not actual University of Sydney results
EVT-0055399,CASE-013694,2026-08-11 00:11:38,Triaged,Assigned,5,Status Change,6.8,Synthetic demonstration data — not actual University of Sydney results
EVT-0055400,CASE-013694,2026-08-11 13:36:10,Assigned,Resolved,5,Status Change,15.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0055401,CASE-013695,2025-08-29 10:39:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055402,CASE-013695,2025-08-29 14:25:13,Submitted,Triaged,6,Status Change,2.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0055403,CASE-013695,2025-08-29 22:17:52,Triaged,Assigned,6,Status Change,7.51,Synthetic demonstration data — not actual University of Sydney results
EVT-0055404,CASE-013695,2025-08-30 07:35:46,Assigned,Resolved,6,Status Change,13.51,Synthetic demonstration data — not actual University of Sydney results
EVT-0055405,CASE-013696,2025-03-25 10:49:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055407,CASE-013696,2025-03-26 13:43:43,Triaged,Assigned,2,Status Change,17.36,Synthetic demonstration data — not actual University of Sydney results
EVT-0055408,CASE-013696,2025-03-29 06:34:18,Assigned,Resolved,2,Status Change,59.2,Synthetic demonstration data — not actual University of Sydney results
EVT-0055409,CASE-013697,2026-01-17 10:54:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055410,CASE-013697,2026-01-17 13:37:12,Submitted,Triaged,6,Status Change,1.75,Synthetic demonstration data — not actual University of Sydney results
EVT-0055412,CASE-013697,2026-01-19 20:57:17,Assigned,Resolved,6,Status Change,37.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0055413,CASE-013698,2026-06-26 11:49:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055414,CASE-013698,2026-06-26 18:11:53,Submitted,Triaged,1,Status Change,4.12,Synthetic demonstration data — not actual University of Sydney results
EVT-0055415,CASE-013698,2026-06-27 08:22:46,Triaged,Assigned,1,Status Change,13.27,Synthetic demonstration data — not actual University of Sydney results
EVT-0055416,CASE-013698,2026-06-27 23:16:12,Assigned,Resolved,1,Status Change,22.87,Synthetic demonstration data — not actual University of Sydney results
EVT-0055417,CASE-013699,2026-01-07 10:29:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055418,CASE-013699,2026-01-07 14:07:52,Submitted,Triaged,5,Status Change,2.35,Synthetic demonstration data — not actual University of Sydney results
EVT-0055419,CASE-013699,2026-01-08 10:55:52,Triaged,Assigned,5,Status Change,15.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0055420,CASE-013699,2026-01-13 23:39:34,Assigned,Resolved,5,Status Change,101.4,Synthetic demonstration data — not actual University of Sydney results
EVT-0055421,CASE-013700,2026-06-26 12:19:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055422,CASE-013700,2026-06-26 17:56:55,Submitted,Assigned,5,Status Change,3.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0055423,CASE-013700,2026-06-27 03:58:25,Assigned,In Progress,5,Status Change,10.1,Synthetic demonstration data — not actual University of Sydney results
EVT-0055424,CASE-013700,2026-06-27 10:03:45,In Progress,Resolved,5,Status Change,14.03,Synthetic demonstration data — not actual University of Sydney results
EVT-0055425,CASE-013701,2024-09-16 16:04:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055426,CASE-013701,2024-09-16 21:07:46,Submitted,Triaged,5,Status Change,3.27,Synthetic demonstration data — not actual University of Sydney results
EVT-0055427,CASE-013701,2024-09-17 02:07:50,Triaged,Assigned,5,Status Change,6.49,Synthetic demonstration data — not actual University of Sydney results
EVT-0055429,CASE-013701,2024-09-17 20:11:38,In Progress,Resolved,5,Status Change,18.15,Synthetic demonstration data — not actual University of Sydney results
EVT-0055430,CASE-013702,2026-01-03 18:24:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055431,CASE-013702,2026-01-03 19:54:14,Submitted,Triaged,2,Status Change,0.97,Synthetic demonstration data — not actual University of Sydney results
EVT-0055432,CASE-013702,2026-01-04 23:36:57,Triaged,Assigned,2,Status Change,18.85,Synthetic demonstration data — not actual University of Sydney results
EVT-0055433,CASE-013702,2026-01-07 05:42:31,Assigned,Resolved,2,Status Change,53.75,Synthetic demonstration data — not actual University of Sydney results
EVT-0055434,CASE-013703,2025-03-10 09:18:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055435,CASE-013703,2025-03-10 20:13:40,Submitted,Triaged,1,Status Change,7.05,Synthetic demonstration data — not actual University of Sydney results
EVT-0055436,CASE-013703,2025-03-13 03:25:40,Triaged,Assigned,1,Status Change,42.66,Synthetic demonstration data — not actual University of Sydney results
EVT-0055437,CASE-013703,2025-03-17 13:29:55,Assigned,Resolved,1,Status Change,111.1,Synthetic demonstration data — not actual University of Sydney results
EVT-0055438,CASE-013704,2025-02-10 13:12:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055439,CASE-013704,2025-02-10 21:55:55,Submitted,Triaged,9,Status Change,5.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0055440,CASE-013704,2025-02-11 17:20:10,Triaged,Assigned,9,Status Change,18.15,Synthetic demonstration data — not actual University of Sydney results
EVT-0055441,CASE-013704,2025-02-12 13:42:39,Assigned,Resolved,9,Status Change,31.3,Synthetic demonstration data — not actual University of Sydney results
EVT-0055442,CASE-013705,2025-03-01 11:31:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055443,CASE-013705,2025-03-01 16:59:02,Submitted,Triaged,10,Status Change,3.53,Synthetic demonstration data — not actual University of Sydney results
EVT-0055445,CASE-013705,2025-03-02 17:53:29,Assigned,Resolved,10,Status Change,19.6,Synthetic demonstration data — not actual University of Sydney results
EVT-0055446,CASE-013706,2026-06-22 17:11:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055447,CASE-013706,2026-06-22 18:37:24,Submitted,Triaged,5,Status Change,0.93,Synthetic demonstration data — not actual University of Sydney results
EVT-0055448,CASE-013706,2026-06-22 21:07:09,Triaged,Assigned,5,Status Change,2.54,Synthetic demonstration data — not actual University of Sydney results
EVT-0055449,CASE-013706,2026-06-24 03:11:00,Assigned,Resolved,5,Status Change,21.94,Synthetic demonstration data — not actual University of Sydney results
EVT-0055450,CASE-013707,2024-11-05 16:07:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055451,CASE-013707,2024-11-05 20:48:16,Submitted,Triaged,4,Status Change,3.02,Synthetic demonstration data — not actual University of Sydney results
EVT-0055452,CASE-013707,2024-11-06 10:22:21,Triaged,Assigned,4,Status Change,11.78,Synthetic demonstration data — not actual University of Sydney results
EVT-0055453,CASE-013707,2024-11-08 01:04:00,Assigned,Resolved,4,Status Change,36.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0055454,CASE-013708,2026-07-23 17:14:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055455,CASE-013708,2026-07-24 05:54:19,Submitted,Assigned,1,Status Change,8.18,Synthetic demonstration data — not actual University of Sydney results
EVT-0055456,CASE-013708,2026-07-26 02:00:14,Assigned,Resolved,1,Status Change,36.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0055457,CASE-013709,2026-06-23 16:55:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055459,CASE-013709,2026-06-24 21:51:38,Triaged,Assigned,5,Status Change,18.67,Synthetic demonstration data — not actual University of Sydney results
EVT-0055460,CASE-013709,2026-06-25 21:55:02,Assigned,Resolved,5,Status Change,34.19,Synthetic demonstration data — not actual University of Sydney results
EVT-0055461,CASE-013710,2025-07-01 11:21:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055462,CASE-013710,2025-07-01 13:46:55,Submitted,Triaged,1,Status Change,1.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0055463,CASE-013710,2025-07-02 07:53:38,Triaged,Assigned,1,Status Change,13.25,Synthetic demonstration data — not actual University of Sydney results
EVT-0055464,CASE-013710,2025-07-03 21:38:29,Assigned,Resolved,1,Status Change,37.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0055465,CASE-013711,2024-12-27 09:41:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055466,CASE-013711,2024-12-27 19:33:19,Submitted,Triaged,3,Status Change,6.37,Synthetic demonstration data — not actual University of Sydney results
EVT-0055467,CASE-013711,2024-12-28 14:46:16,Triaged,Assigned,3,Status Change,18.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0055468,CASE-013711,2024-12-31 07:57:11,Assigned,Resolved,3,Status Change,60.82,Synthetic demonstration data — not actual University of Sydney results
EVT-0055469,CASE-013712,2026-05-17 12:31:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055470,CASE-013712,2026-05-17 15:16:07,Submitted,Triaged,5,Status Change,1.78,Synthetic demonstration data — not actual University of Sydney results
EVT-0055471,CASE-013712,2026-05-17 20:42:31,Triaged,Assigned,5,Status Change,5.29,Synthetic demonstration data — not actual University of Sydney results
EVT-0055472,CASE-013712,2026-05-19 10:51:23,Assigned,Cancelled,5,Status Change,29.9,Synthetic demonstration data — not actual University of Sydney results
EVT-0055473,CASE-013713,2026-04-17 13:00:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0055474,CASE-013713,2026-04-17 18:20:38,Submitted,Triaged,6,Status Change,3.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0055475,CASE-013713,2026-04-20 08:37:19,Triaged,Resolved,6,Status Change,43.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0055476,CASE-013714,2025-09-15 20:31:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
